Row ID;Order ID;Data da Venda;Prioridade;Quantidade;Valor da Venda;Desconto;Forma de Envio;Lucro;Preço Unitário;Custo de Envio;Nome do Cliente;Cidade;CEP;Estado;Região;País;Segmento do Cliente;Categoria do Produto;Sub-Categoria do Produto;Nome do Produto;Embalagem;Margem;Data de Envio
7424;52930;08/11/11;Baixa;39;225,17;0,1;Aéreo Normal;-183,05;5,78;8,09;Sarah Foster;Ribeirão Pires;43123;São Paulo;Sudeste;Brasil;Corporativo;Material de Escritório;Papel;Xerox 1924;Small Box;0,36;13/11/11
893;6432;10/11/11;Crítica;30;311,08;0,08;Aéreo Normal;-38,45;10,89;4,5;Lena Creighton;São Paulo;19401;São Paulo;Sudeste;Brasil;Corporativo;Material de Escritório;Eletrodomésticos;Belkin 6 Outlet Metallic Surge Strip;Small Box;0,59;12/11/11
1609;11652;10/11/11;Não Especificada;1;61,4635;0,05;Aéreo Normal;-261,35;65,99;8,99;Olvera Toch;Corumbá de Goiás;54601;Goiás;Centro-Oeste;Brasil;Escritório em Casa;Tecnologia;Telefones e Comunicação;Talkabout T8367;Small Box;0,56;12/11/11
1610;11652;10/11/11;Não Especificada;25;122,09;0,1;Aéreo Normal;14,11;5,18;2,04;Olvera Toch;Corumbá de Goiás;53711;Goiás;Centro-Oeste;Brasil;Escritório em Casa;Material de Escritório;Papel;Array® Memo Cubes;Wrap Bag;0,36;12/11/11
2463;17926;10/11/11;Crítica;37;608,33;0,02;Aéreo Normal;-70,04;15,31;8,78;Sally Knutson;Cuiabá;50401;Mato Grosso;Centro-Oeste;Brasil;Consumidor;Material de Escritório;Armazenamento e Organização;Eldon Jumbo ProFile™ Portable File Boxes Graphite/Black;Small Box;0,57;12/11/11
7423;52930;08/11/11;Baixa;16;136,98;0,04;Aéreo Normal;44,12;8,74;1,39;Sarah Foster;Ribeirão Pires;43123;São Paulo;Sudeste;Brasil;Corporativo;Material de Escritório;Envelopes;"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes";Small Box;0,38;12/11/11
8092;57700;12/11/11;Média;38;1806,43;0,04;Aéreo Normal;134,85;47,98;3,61;Paul MacIntyre;Anápolis;49002;Goiás;Centro-Oeste;Brasil;Corporativo;Tecnologia;Periféricos;DS/HD IBM Formatted Diskettes, 200/Pack - Staples;Small Pack;0,71;12/11/11
463;3141;09/11/11;Crítica;30;534,96;0,08;Aéreo Normal;-26,72;18,89;3,17;Matt Collister;Vitória;20814;Espírito Santo;Sudeste;Brasil;Escritório em Casa;Tecnologia;Periféricos;"IBM 3.5"" DS/HD IBM Formatted Diskettes, 50/Pack";Small Pack;0,69;11/11/11
1436;10369;09/11/11;Baixa;4;27,34;0,06;Aéreo Normal;-12,38;5,78;4,96;Kimberly Carter;Cuiabá;52402;Mato Grosso;Centro-Oeste;Brasil;Escritório em Casa;Material de Escritório;Papel;Xerox 1899;Small Box;0,36;11/11/11
1607;11652;10/11/11;Não Especificada;35;1154,14;0,07;Aéreo Normal;-36,00;32,98;5,5;Olvera Toch;Corumbá de Goiás;54601;Goiás;Centro-Oeste;Brasil;Escritório em Casa;Tecnologia;Periféricos;PC Concepts 116 Key Quantum 3000 Keyboard;Small Box;0,75;11/11/11
1608;11652;10/11/11;Não Especificada;37;223,82;0,09;Aéreo Normal;-249,11;5,98;10,39;Olvera Toch;Corumbá de Goiás;54601;Goiás;Centro-Oeste;Brasil;Escritório em Casa;Material de Escritório;Papel;Xerox 1895;Small Box;0,4;11/11/11
1730;12448;08/11/11;Crítica;33;240,27;0,07;Aéreo Normal;-269,80;7,38;11,51;Dennis Kane;São Paulo;11720;São Paulo;Sudeste;Brasil;Pequenas Empresas;Material de Escritório;Capas e Acessórios;GBC Plastic Binding Combs;Small Box;0,36;11/11/11
3497;24931;07/11/11;Baixa;9;149,64;0,05;Aéreo Normal;13,77;16,74;5,08;MaryBeth Skach;Porto Alegre;28115;Rio Grande do Sul;Sul;Brasil;Escritório em Casa;Material de Escritório;Capas e Acessórios;GBC Poly Designer Binding Covers;Small Box;0,36;11/11/11
4049;28870;10/11/11;Alta;27;1154,89;0,03;Aéreo Normal;66,36;40,98;6,5;Cindy Schnelling;Florianópolis;41042;Santa Catarina;Sul;Brasil;Corporativo;Tecnologia;Periféricos;Microsoft Office Keyboard;Small Box;0,64;11/11/11
4998;35587;10/11/11;Crítica;43;208,77;0,03;Aéreo Normal;-144,24;4,82;5,72;Barry Pond;Recife;90260;Pernambuco;Nordeste;Brasil;Consumidor;Mobiliário;Mobiliário de Escritório;Magna Visual Magnetic Picture Hangers;Small Pack;0,47;11/11/11
5107;36387;07/11/11;Alta;32;616,39;0,09;Aéreo Normal;148,28;20,89;1,99;Brian DeCherney;Natal;84404;Rio Grande do Norte;Nordeste;Brasil;Corporativo;Tecnologia;Periféricos;IBM 80 Minute CD-R Spindle, 50/Pack;Small Pack;0,48;10/11/11
1731;12448;08/11/11;Crítica;24;6802,37;0,08;Transporte Rodoviário;459,50;284,98;69,55;Dennis Kane;São Paulo;11720;São Paulo;Sudeste;Brasil;Pequenas Empresas;Mobiliário;Cadeiras;Global Commerce™ Series High-Back Swivel/Tilt Chairs;Jumbo Drum;0,6;09/11/11
4527;32198;09/11/11;Média;31;240,63;0,02;Aéreo Normal;-117,92;7,37;5,53;Joseph Airdo;Cuiabá;63141;Mato Grosso;Centro-Oeste;Brasil;Consumidor;Tecnologia;Periféricos;"Imation 3.5"" Unformatted DS/HD Diskettes, 10/Box";Small Pack;0,69;09/11/11
6537;46503;06/11/11;Não Especificada;26;1196,7915;0,07;Aéreo Normal;265,39;55,99;1,25;Meg O'Connel;Cuiabá;64130;Mato Grosso;Centro-Oeste;Brasil;Pequenas Empresas;Tecnologia;Telefones e Comunicação;Accessory2;Small Pack;0,55;09/11/11
7221;51525;07/11/11;Crítica;18;360,24;0,04;Aéreo Rápido;-36,24;19,98;4;Patrick O'Brill;Anápolis;48141;Goiás;Centro-Oeste;Brasil;Escritório em Casa;Tecnologia;Periféricos;Belkin 105-Key Black Keyboard;Small Box;0,68;09/11/11
7222;51525;07/11/11;Crítica;46;1463,27;0,09;Aéreo Normal;104,22;34,76;8,22;Patrick O'Brill;Anápolis;48141;Goiás;Centro-Oeste;Brasil;Escritório em Casa;Material de Escritório;Armazenamento e Organização;Multi-Use Personal File Cart and Caster Set, Three Stacking Bins;Small Box;0,57;09/11/11
444;3008;07/11/11;Média;41;6831,72;0,01;Aéreo Normal;3081,02;162,93;19,99;Charles Crestani;Recife;95051;Pernambuco;Nordeste;Brasil;Consumidor;Material de Escritório;Envelopes;Multimedia Mailers;Small Box;0,39;08/11/11
6136;43459;07/11/11;Crítica;26;13905,88;0,05;Aéreo Normal;6441,18;574,74;24,49;Ed Braxton;Maceió;85364;Alagoas;Nordeste;Brasil;Consumidor;Tecnologia;Máquinas de Escritório;Polycom ViaVideo™ Desktop Video Communications Unit;Large Box;0,37;08/11/11
7425;52930;08/11/11;Baixa;24;1112,157;0,09;Aéreo Normal;140,81;55,99;3,3;Sarah Foster;Ribeirão Pires;43123;São Paulo;Sudeste;Brasil;Corporativo;Tecnologia;Telefones e Comunicação;Accessory24;Small Pack;0,59;08/11/11
7426;52930;08/11/11;Baixa;40;1865,5885;0,02;Aéreo Normal;972,90;55,99;1,25;Sarah Foster;Ribeirão Pires;43123;São Paulo;Sudeste;Brasil;Corporativo;Tecnologia;Telefones e Comunicação;Accessory32;Small Pack;0,35;08/11/11
182;1191;06/11/11;Média;35;3532,96;0,08;Transporte Rodoviário;-243,60;100,8;60;Karl Brown;São Paulo;07090;São Paulo;Sudeste;Brasil;Escritório em Casa;Mobiliário;Mesas;"Barricks 18"" x 48"" Non-Folding Utility Table with Bottom Storage Shelf";Jumbo Drum;0,59;07/11/11
666;4672;06/11/11;Crítica;20;152,44;0,08;Aéreo Normal;-16,64;7,7;3,68;Alan Dominguez;Feira de Santana;98373;Bahia;Nordeste;Brasil;Corporativo;Mobiliário;Mobiliário de Escritório;Deflect-O® Glasstique™ Clear Desk Accessories;Wrap Bag;0,52;07/11/11
7150;51009;05/11/11;Não Especificada;10;48;0,09;Aéreo Normal;-29,14;4,18;6,92;Scot Wooten;Maringá;72956;Paraná;Sul;Brasil;Corporativo;Mobiliário;Mobiliário de Escritório;Eldon® Image Series Desk Accessories, Burgundy;Small Box;0,49;07/11/11
7343;52321;05/11/11;Alta;48;617,26;0,04;Aéreo Normal;-37,52;12,28;6,13;Doug Bickford;Goiânia;60193;Goiás;Centro-Oeste;Brasil;Pequenas Empresas;Material de Escritório;Armazenamento e Organização;Recycled Eldon Regeneration Jumbo File;Small Box;0,57;07/11/11
4406;31399;05/11/11;Não Especificada;9;337,2035;0,09;Aéreo Normal;-120,93;45,99;4,99;Adrian Shami;Feira de Santana;98373;Bahia;Nordeste;Brasil;Consumidor;Tecnologia;Telefones e Comunicação;KF 788;Small Box;0,56;06/11/11
8209;58690;05/11/11;Alta;14;3023,73;0,09;Transporte Rodoviário;-1068,01;218,75;69,64;Kristen Hastings;São Vicente;19090;São Paulo;Sudeste;Brasil;Pequenas Empresas;Mobiliário;Mesas;BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables;Jumbo Box;0,77;06/11/11
4675;33254;03/11/11;Não Especificada;11;466,35;0,01;Aéreo Normal;159,25;39,98;9,2;Keith Dawkins;Loanda;72450;Paraná;Sul;Brasil;Escritório em Casa;Mobiliário;Mobiliário de Escritório;Eldon Radial Chair Mat for Low to Medium Pile Carpets;Wrap Bag;0,65;05/11/11
7344;52321;05/11/11;Alta;45;13104,992;0,03;Transporte Rodoviário;5626,42;349,45;60;Doug Bickford;Goiânia;60193;Goiás;Centro-Oeste;Brasil;Pequenas Empresas;Mobiliário;Mesas;SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black;Jumbo Drum;;05/11/11
4806;34179;02/11/11;Não Especificada;21;293,27;0,07;Aéreo Normal;44,56;14,48;1,99;Brian DeCherney;Natal;84404;Rio Grande do Norte;Nordeste;Brasil;Corporativo;Tecnologia;Periféricos;TDK 4.7GB DVD+RW;Small Pack;0,49;04/11/11
7109;50726;31/10/11;Baixa;45;9248,74;0;Transporte Rodoviário;2532,00;200,98;23,76;Ruben Dartt;Feira de Santana;98208;Bahia;Nordeste;Brasil;Corporativo;Mobiliário;Cadeiras;Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black;Jumbo Drum;0,58;04/11/11
7441;53056;03/11/11;Crítica;13;509,49;0,07;Aéreo Normal;-51,18;40,99;8,97;Helen Andreada;Recife;94044;Pernambuco;Nordeste;Brasil;Corporativo;Tecnologia;Máquinas de Escritório;AT&T 1430 2.4GHz Analog Phone w/Caller ID;Small Box;0,54;04/11/11
7564;54116;03/11/11;Crítica;22;3329,27;0,05;Transporte Rodoviário;350,00;150,98;16,01;Frank Gastineau;Natal;84074;Rio Grande do Norte;Nordeste;Brasil;Pequenas Empresas;Mobiliário;Mesas;"Iceberg OfficeWorks 42"" Round Tables";Jumbo Box;0,7;04/11/11
7910;56577;02/11/11;Crítica;19;1134,2;0,08;Transporte Rodoviário;-351,51;58,14;36,61;Quincy Jones;Aracajú;83501;Sergipe;Nordeste;Brasil;Pequenas Empresas;Mobiliário;Estantes;O'Sullivan 3-Shelf Heavy-Duty Bookcases;Jumbo Box;0,61;04/11/11
715;5092;29/10/11;Baixa;25;978,77;0,06;Aéreo Normal;220,91;38,76;13,26;John Castell;Anápolis;55372;Goiás;Centro-Oeste;Brasil;Consumidor;Material de Escritório;Papel;Xerox 1892;Small Box;0,36;03/11/11
2706;19557;30/10/11;Baixa;26;66,6;0,08;Aéreo Normal;13,99;2,62;0,8;Valerie Dominguez;Curitiba;32174;Paraná;Sul;Brasil;Corporativo;Material de Escritório;Elásticos;Staples Metal Binder Clips;Wrap Bag;0,39;03/11/11
5439;38628;29/10/11;Baixa;23;667,998;0,06;Aéreo Normal;251,26;35,99;1,25;Nora Price;Porto Alegre;22153;Rio Grande do Sul;Sul;Brasil;Pequenas Empresas;Tecnologia;Telefones e Comunicação;Accessory23;Small Pack;0,36;03/11/11
7596;54368;01/11/11;Não Especificada;31;233,2;0,04;Aéreo Normal;-48,07;7,64;5,83;Kimberly Carter;Ribeirão Pires;12047;São Paulo;Sudeste;Brasil;Pequenas Empresas;Material de Escritório;Papel;"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4";Wrap Bag;0,36;03/11/11
7703;55206;02/11/11;Média;20;52,7;0,03;Aéreo Rápido;-64,88;1,8;4,79;Kimberly Carter;Ribeirão Pires;12047;São Paulo;Sudeste;Brasil;Escritório em Casa;Material de Escritório;Capas e Acessórios;Wilson Jones Easy Flow II™ Sheet Lifters;Small Box;0,37;03/11/11
7741;55425;01/11/11;Crítica;8;2302,36;0,05;Aéreo Rápido;-114,68;300,97;7,18;Paul Knutson;Ribeirão Pires;07055;São Paulo;Sudeste;Brasil;Corporativo;Tecnologia;Periféricos;Gyration Ultra Professional Cordless Optical Suite;Small Box;0,48;03/11/11
7909;56577;02/11/11;Crítica;30;7497,08;0,02;Transporte Rodoviário;698,67;296,18;54,12;Quincy Jones;Maceió;85704;Alagoas;Nordeste;Brasil;Pequenas Empresas;Mobiliário;Mesas;Hon 94000 Series Round Tables;Jumbo Box;0,76;03/11/11
9;36;02/11/11;Crítica;46;2484,7455;0,1;Aéreo Normal;657,48;65,99;4,2;Sample Company A;Manaus;97321;Amazonas;Norte;Brasil;Escritório em Casa;Tecnologia;Telefones e Comunicação;6162i;Small Box;0,55;02/11/11
731;5281;01/11/11;Alta;36;4733,7;0;Transporte Rodoviário;624,36;120,98;30;Irene Maddox;Curitiba;32137;Paraná;Sul;Brasil;Consumidor;Mobiliário;Cadeiras;Hon Every-Day® Chair Series Swivel Task Chairs;Jumbo Drum;0,64;02/11/11
732;5281;01/11/11;Alta;14;2718,07;0,1;Aéreo Normal;1107,53;209,84;21,21;Irene Maddox;Curitiba;32137;Paraná;Sul;Brasil;Consumidor;Mobiliário;Mobiliário de Escritório;Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base;Large Box;0,59;02/11/11
3326;23781;31/10/11;Crítica;30;200,24;0;Aéreo Normal;-59,85;6,48;5,84;Ashley Jarboe;Florianópolis;30297;Santa Catarina;Sul;Brasil;Escritório em Casa;Material de Escritório;Papel;Xerox 226;Small Box;0,37;02/11/11
4494;32001;28/10/11;Baixa;22;494,84;0,07;Aéreo Normal;205,13;22,23;3,63;Chad McGuire;Vitória;21136;Espírito Santo;Sudeste;Brasil;Pequenas Empresas;Mobiliário;Mobiliário de Escritório;"Executive Impressions 14"" Contract Wall Clock";Small Pack;0,52;02/11/11
7230;51557;31/10/11;Alta;36;1749,07;0,04;Aéreo Normal;804,66;48,04;5,79;Craig Carroll;Natal;84067;Rio Grande do Norte;Nordeste;Brasil;Corporativo;Material de Escritório;Papel;Xerox 1937;Small Box;0,37;02/11/11
7316;52162;01/11/11;Não Especificada;47;155,22;0,07;Aéreo Normal;23,34;3,29;1,35;Darren Budd;Novo Gama;76021;Goiás;Centro-Oeste;Brasil;Escritório em Casa;Mobiliário;Cadeiras;Global Enterprise™ Series Seating Low-Back Swivel/Tilt Chairs;Jumbo Drum;0,55;02/11/11
7597;54368;01/11/11;Não Especificada;16;79,53;0,08;Aéreo Normal;-48,55;4,98;5,49;Kimberly Carter;Ribeirão Pires;12047;São Paulo;Sudeste;Brasil;Pequenas Empresas;Material de Escritório;Papel;Xerox 1952;Small Box;0,38;02/11/11
7598;54368;01/11/11;Não Especificada;43;1680,977;0,05;Aéreo Normal;383,09;45,99;4,99;Kimberly Carter;Ribeirão Pires;12047;São Paulo;Sudeste;Brasil;Pequenas Empresas;Tecnologia;Telefones e Comunicação;KF 788;Small Box;0,56;02/11/11
7739;55425;01/11/11;Crítica;7;73,86;0,08;Aéreo Normal;-52,49;9,71;9,45;Paul Knutson;Vitória;04038;Espírito Santo;Sudeste;Brasil;Corporativo;Material de Escritório;Armazenamento e Organização;Filing/Storage Totes and Swivel Casters;Small Box;0,6;02/11/11
7740;55425;01/11/11;Crítica;42;4373,8535;0,04;Aéreo Rápido;963,68;125,99;7,69;Paul Knutson;Belo Horizonte;06450;Minas Gerais;Sudeste;Brasil;Corporativo;Tecnologia;Telefones e Comunicação;StarTAC 3000;Small Box;0,59;02/11/11
8287;59205;31/10/11;Crítica;11;54,59;0;Aéreo Normal;-47,18;4,13;6,89;Neil Knudson;Pelotas;27587;Rio Grande do Sul;Sul;Brasil;Escritório em Casa;Material de Escritório;Etiquetas;Avery 05222 Permanent Self-Adhesive File Folder Labels for Typewriters, on Rolls, White, 250/Roll;Small Box;0,39;02/11/11
8288;59205;31/10/11;Crítica;35;597,04;0,05;Aéreo Normal;-157,42;16,74;7,04;Neil Knudson;Pelotas;27587;Rio Grande do Sul;Sul;Brasil;Escritório em Casa;Material de Escritório;Armazenamento e Organização;Rogers® Profile Extra Capacity Storage Tub;Small Box;0,81;02/11/11
73;420;30/10/11;Não Especificada;6;41,7;0,03;Aéreo Normal;-14,56;5,78;5,37;Tony Sayre;Feira de Santana;98270;Bahia;Nordeste;Brasil;Pequenas Empresas;Material de Escritório;Papel;Xerox 1950;Small Box;0,36;01/11/11
2821;20384;25/10/11;Baixa;30;396,6;0,08;Aéreo Normal;-148,26;14,03;9,37;Mitch Webber;São Paulo;14120;São Paulo;Sudeste;Brasil;Corporativo;Material de Escritório;Armazenamento e Organização;Project Tote Personal File;Small Box;0,56;01/11/11
2894;20898;30/10/11;Média;33;1756,593;0,09;Aéreo Normal;298,21;65,99;5,63;Dave Kipp;Recife;96003;Pernambuco;Nordeste;Brasil;Consumidor;Tecnologia;Telefones e Comunicação;2190;Small Box;0,56;01/11/11
4368;31109;28/10/11;Baixa;49;1515;0,08;Aéreo Normal;219,04;31,74;12,62;Sung Pak;Aracajú;83201;Sergipe;Nordeste;Brasil;Pequenas Empresas;Material de Escritório;Capas e Acessórios;GBC Wire Binding Strips;Small Box;0,37;01/11/11
7315;52162;01/11/11;Não Especificada;39;261,16;0,07;Aéreo Normal;-220,30;6,48;9,68;Darren Budd;Novo Gama;77705;Goiás;Centro-Oeste;Brasil;Escritório em Casa;Mobiliário;Estantes;Hon Metal Bookcases, Putty;Jumbo Box;0,56;01/11/11
7984;57091;31/10/11;Média;6;14,85;0,05;Aéreo Rápido;-2,79;1,68;1,02;Vivek Grady;São Vicente;43081;São Paulo;Sudeste;Brasil;Escritório em Casa;Material de Escritório;Elásticos;Alliance Rubber Bands;Wrap Bag;0,81;01/11/11
3866;27559;30/10/11;Alta;38;465,9;0,05;Aéreo Normal;79,34;12,28;4,86;Aaron Hawkins;Belo Horizonte;02724;Minas Gerais;Sudeste;Brasil;Escritório em Casa;Material de Escritório;Papel;Xerox 1933;Small Box;0,38;31/10/11
6760;48164;29/10/11;Alta;33;94,39;0,07;Aéreo Normal;12,31;2,88;0,7;Christine Sundaresam;Cuiabá;63376;Mato Grosso;Centro-Oeste;Brasil;Pequenas Empresas;Material de Escritório;Canetas e materiais de arte;Newell 340;Wrap Bag;0,56;31/10/11
7110;50726;31/10/11;Baixa;21;98,88;0,07;Aéreo Rápido;36,01;4,13;0,99;Ruben Dartt;Feira de Santana;98208;Bahia;Nordeste;Brasil;Corporativo;Material de Escritório;Etiquetas;Avery 491;Small Box;0,39;31/10/11
7231;51557;31/10/11;Alta;14;37,9;0,08;Aéreo Normal;-22,01;2,6;2,4;Craig Carroll;Natal;84067;Rio Grande do Norte;Nordeste;Brasil;Corporativo;Material de Escritório;Canetas e materiais de arte;12 Colored Short Pencils;Wrap Bag;0,58;31/10/11
72;420;30/10/11;Não Especificada;8;43,29;0,09;Aéreo Normal;-20,69;4,98;4,86;Tony Sayre;Feira de Santana;98270;Bahia;Nordeste;Brasil;Pequenas Empresas;Material de Escritório;Papel;Xerox 190;Small Box;0,38;30/10/11
2396;17377;28/10/11;Baixa;39;110,38;0,05;Aéreo Normal;-4,86;2,78;1,2;Erin Creighton;Formosa;75007;Goiás;Centro-Oeste;Brasil;Corporativo;Material de Escritório;Canetas e materiais de arte;Prang Drawing Pencil Set;Wrap Bag;0,58;30/10/11
2707;19557;30/10/11;Baixa;9;312,25;0,05;Aéreo Normal;15,56;33,89;5,1;Valerie Dominguez;Curitiba;32174;Paraná;Sul;Brasil;Corporativo;Material de Escritório;Armazenamento e Organização;File Shuttle II and Handi-File, Black;Small Box;0,6;30/10/11
3156;22657;29/10/11;Alta;36;9544,18;0;Aéreo Rápido;3392,88;256,99;11,25;Ralph Kennedy;Anápolis;49508;Goiás;Centro-Oeste;Brasil;Corporativo;Tecnologia;Periféricos;Hayes Optima 56K V.90 Internal Voice Modem;Small Box;0,51;30/10/11
3157;22657;29/10/11;Alta;8;32,92;0,05;Aéreo Normal;-7,73;3,95;2;Ralph Kennedy;Anápolis;49508;Goiás;Centro-Oeste;Brasil;Corporativo;Material de Escritório;Elásticos;Advantus Map Pennant Flags and Round Head Tacks;Wrap Bag;0,53;30/10/11
4495;32001;28/10/11;Baixa;11;3443,21;0;Aéreo Normal;794,20;300,98;13,99;Chad McGuire;Vitória;21136;Espírito Santo;Sudeste;Brasil;Pequenas Empresas;Tecnologia;Máquinas de Escritório;Polycom VoiceStation 100;Medium Box;0,39;30/10/11
4795;34082;28/10/11;Não Especificada;35;764,32;0,02;Aéreo Normal;-34,59;21,38;8,99;Dan Lawera;Formosa;77590;Goiás;Centro-Oeste;Brasil;Corporativo;Material de Escritório;Canetas e materiais de arte;Boston 1730 StandUp Electric Pencil Sharpener;Small Pack;0,59;30/10/11
639;4512;24/10/11;Baixa;43;6077,11;0,06;Transporte Rodoviário;-353,66;146,34;43,75;Sandra Flanagan;São Paulo;44125;São Paulo;Sudeste;Brasil;Escritório em Casa;Mobiliário;Mesas;Bevis Round Conference Table Top & Single Column Base;Jumbo Box;0,64;29/10/11
714;5092;29/10/11;Baixa;3;709,04;0,1;Transporte Rodoviário;-337,92;220,98;64,66;John Castell;Anápolis;55372;Goiás;Centro-Oeste;Brasil;Consumidor;Mobiliário;Estantes;Bush Cubix Collection Bookcases, Fully Assembled;Jumbo Box;0,62;29/10/11
2822;20384;25/10/11;Baixa;32;6902,51;0,04;Transporte Rodoviário;-513,79;212,6;110,2;Mitch Webber;São Paulo;14120;São Paulo;Sudeste;Brasil;Corporativo;Mobiliário;Mesas;Bush Advantage Collection® Round Conference Table;Jumbo Box;0,73;29/10/11
3881;27717;26/10/11;Crítica;19;75,19;0,05;Aéreo Normal;-93,67;3,75;7,5;Tracy Collins;Ibaiti;33156;Paraná;Sul;Brasil;Corporativo;Material de Escritório;Etiquetas;Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set;Small Box;0,37;29/10/11
4793;34082;28/10/11;Não Especificada;19;2536,18;0,1;Aéreo Normal;350,62;142,86;19,99;Dan Lawera;Formosa;75503;Goiás;Centro-Oeste;Brasil;Corporativo;Material de Escritório;Armazenamento e Organização;Letter Size Cart;Small Box;0,56;29/10/11
4794;34082;28/10/11;Não Especificada;20;38,56;0,07;Aéreo Normal;-10,25;1,88;1,49;Dan Lawera;Formosa;77590;Goiás;Centro-Oeste;Brasil;Corporativo;Material de Escritório;Capas e Acessórios;Staples® General Use 3-Ring Binders;Small Box;0,37;29/10/11
7465;53283;28/10/11;Alta;2;25,07;0,04;Aéreo Normal;-27,67;9,49;5,76;Corey Lock;Recife;95351;Pernambuco;Nordeste;Brasil;Escritório em Casa;Tecnologia;Máquinas de Escritório;Sharp EL501VB Scientific Calculator, Battery Operated, 10-Digit Display, Hard Case;Medium Box;0,39;29/10/11
8019;57287;28/10/11;Não Especificada;11;472,12;0,03;Aéreo Normal;56,10;40,97;1,99;Randy Ferguson;Erval Seco;37042;Rio Grande do Sul;Sul;Brasil;Corporativo;Tecnologia;Periféricos;TDK 4.7GB DVD-R Spindle, 15/Pack;Small Pack;0,42;29/10/11
8124;58055;27/10/11;Crítica;26;208,6;0;Aéreo Normal;-56,45;7,38;5,21;Julia West;Goiânia;60137;Goiás;Centro-Oeste;Brasil;Consumidor;Mobiliário;Mobiliário de Escritório;Eldon® Expressions™ Wood Desk Accessories, Oak;Small Box;0,56;29/10/11
5506;39041;26/10/11;Crítica;23;336,86;0,06;Aéreo Normal;36,32;14,2;5,3;Adam Hart;Recife;90712;Pernambuco;Nordeste;Brasil;Corporativo;Mobiliário;Mobiliário de Escritório;Coloredge Poster Frame;Wrap Bag;0,46;28/10/11
1870;13472;26/10/11;Crítica;26;106,03;0,09;Aéreo Normal;42,89;4,13;0,5;Corey Catlett;Vitória;04401;Espírito Santo;Sudeste;Brasil;Escritório em Casa;Material de Escritório;Etiquetas;Avery 506;Small Box;0,39;27/10/11
3650;26144;26/10/11;Alta;28;75,74;0,1;Aéreo Normal;13,23;2,88;0,99;Lindsay Castell;Porto Alegre;28352;Rio Grande do Sul;Sul;Brasil;Pequenas Empresas;Material de Escritório;Etiquetas;Avery 474;Small Box;0,36;27/10/11
6619;47106;25/10/11;Média;37;2192,63;0,05;Aéreo Normal;660,06;59,98;3,99;Becky Martin;Presidente Prudente;07410;São Paulo;Sudeste;Brasil;Escritório em Casa;Material de Escritório;Eletrodomésticos;Belkin 8 Outlet SurgeMaster II Gold Surge Protector;Small Box;0,57;27/10/11
6620;47106;25/10/11;Média;40;6618,457;0,1;Aéreo Normal;1489,96;205,99;5,99;Becky Martin;Vitória;04092;Espírito Santo;Sudeste;Brasil;Escritório em Casa;Tecnologia;Telefones e Comunicação;3285;Small Box;0,59;27/10/11
